genes5,genes4,genes3,genes2,genes1,Label.1,cell_id,Label.2,Label.3,Probability.1,Probability.2,Probability.3,Test.Accuracy,Test.Loss,True_cluster,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,cell_type_1,cell_type_2,cell_type_3,cell_type_4,cell_type_5,majority_cell_type,status,Title
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,20950,1,5,0.15229349,0.114245124,0.06822724,0.156387061,2.93473196,21,2740.350195,3211.767749,135,0,0,135,679.1951563,39.8278125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,17351,1,12,0.18243667,0.11619656,0.07463852,0.156387061,2.93473196,9,4599.940601,2675.924719,190,0,0,190,449.5304688,28.40328125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,2609,1,11,0.119403735,0.108213045,0.101963714,0.156387061,2.93473196,9,5438.383838,755.1574524,49,0,0,49,545.1714063,16.798125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,22815,1,6,0.15274511,0.09284022,0.07968048,0.156387061,2.93473196,5,1170.677441,2093.04054,522,0,0,523,586.1732813,61.36734375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,2617,1,4,0.21830375,0.08313754,0.07011817,0.156387061,2.93473196,23,5398.884985,863.2979553,105,0,0,105,167.9360938,27.13890625,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,22265,1,6,0.14332087,0.095065095,0.09200611,0.156387061,2.93473196,10,1336.324823,2422.816052,524,0,0,524,416.1148438,79.475,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,27689,1,6,0.16666538,0.08660939,0.08331466,0.156387061,2.93473196,4,4087.017065,1590.920367,181,0,0,181,235.535,27.40984375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,10998,7,12,0.101382,0.08906773,0.08583228,0.156387061,2.93473196,14,4837.952637,2492.259558,50,0,0,50,210.4732813,18.92046875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,11569,1,5,0.097542986,0.08342234,0.07520095,0.156387061,2.93473196,10,4536.810669,1781.176038,151,0,0,151,191.3721875,10.70203125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,17395,1,11,0.21802428,0.10693116,0.06975421,0.156387061,2.93473196,18,4253.954077,2621.358289,259,0,0,259,470.8442188,45.0659375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,22300,1,6,0.17225896,0.11225379,0.07625185,0.156387061,2.93473196,6,1472.033569,2451.990186,584,0,0,584,616.0215625,39.87296875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,1,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,26566,1,6,0.14459035,0.114354245,0.06990921,0.156387061,2.93473196,2,5322.077441,1970.838098,275,0,0,275,440.9507813,45.7884375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,15475,1,4,0.14075285,0.09139342,0.0890834,0.156387061,2.93473196,1,4498.059302,3339.546863,219,0,0,219,293.2446875,31.29328125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,4357,4,6,0.08590388,0.07496241,0.07289991,0.156387061,2.93473196,10,2250.653491,1775.223755,285,0,0,285,217.3370313,7.63140625,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,26579,1,6,0.15346473,0.10369264,0.0843143,0.156387061,2.93473196,2,5338.844604,2021.952441,166,0,0,166,400.4907813,62.7671875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,22879,6,4,0.12841268,0.09598824,0.09048585,0.156387061,2.93473196,18,882.3541626,2455.886572,417,0,0,417,440.9959375,64.52828125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,15482,1,5,0.10932702,0.09706842,0.09464612,0.156387061,2.93473196,27,4530.484229,3348.763635,318,0,0,318,181.2571875,55.0003125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,6204,1,11,0.19596921,0.09498322,0.068309315,0.156387061,2.93473196,22,2432.8021,3315.60575,101,2,0,103,388.524375,10.70203125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,26609,1,11,0.17446782,0.08054331,0.06979759,0.156387061,2.93473196,25,5313.226733,1726.74574,368,0,0,368,273.7823438,59.1546875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,26611,11,1,0.12652993,0.12041592,0.110071,0.156387061,2.93473196,4,5318.650464,1749.174866,209,0,0,209,244.8371875,59.47078125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,22916,4,6,0.10215809,0.0955471,0.09194744,0.156387061,2.93473196,8,1058.998004,2188.671765,260,0,0,260,347.6128125,32.01578125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,26619,4,1,0.16043858,0.07024547,0.065168835,0.156387061,2.93473196,28,5335.508521,1724.784784,80,0,0,80,122.5089063,27.40984375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,15510,1,4,0.20375188,0.095426455,0.07637424,0.156387061,2.93473196,9,4496.303271,3049.437671,249,1,0,250,260.8676563,24.33921875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,11681,1,6,0.15896298,0.09477537,0.06514912,0.156387061,2.93473196,2,4349.937256,2112.77793,163,0,0,163,571.9942188,21.26859375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,22937,4,6,0.096814685,0.07292011,0.06752302,0.156387061,2.93473196,8,1111.348438,2252.903418,195,0,0,195,285.568125,9.61828125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,11684,1,11,0.18778095,0.11080096,0.06274895,0.156387061,2.93473196,2,4349.34292,2062.340723,118,0,0,118,210.1571875,25.60359375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,11686,3,1,0.117506176,0.0982417,0.08908213,0.156387061,2.93473196,2,4363.462134,2056.236951,82,0,0,82,223.9298438,21.5846875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,33715,4,3,0.09978925,0.08949825,0.08274842,0.156387061,2.93473196,10,2125.297375,883.1692993,109,0,0,109,271.1632813,9.3021875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,4437,4,3,0.113554835,0.09705869,0.09498557,0.156387061,2.93473196,1,1896.562292,1808.668433,272,0,0,272,397.73625,45.6078125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,864,1,11,0.14806066,0.12961963,0.06961637,0.156387061,2.93473196,2,2124.861169,3503.640649,254,1,0,255,835.0745313,60.73515625,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,28384,4,6,0.1415801,0.09233034,0.08109436,0.156387061,2.93473196,3,3834.065283,963.1943298,113,0,0,113,180.26375,14.67578125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,17497,1,6,0.15962496,0.09680656,0.09032057,0.156387061,2.93473196,5,3238.347058,2002.890735,294,0,0,294,266.2864063,41.67921875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,28400,1,4,0.13660902,0.09457753,0.08200995,0.156387061,2.93473196,3,3815.394751,1004.192511,267,0,0,267,279.96875,56.76140625,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,15557,1,9,0.1303686,0.09243826,0.062617674,0.156387061,2.93473196,13,4492.430127,3125.733679,173,0,0,173,241.1795313,35.944375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,21150,9,11,0.17507078,0.14939176,0.05350302,0.156387061,2.93473196,24,2896.471704,2887.617676,404,0,0,404,217.4725,25.2875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,6266,6,3,0.08258215,0.07210339,0.0709777,0.156387061,2.93473196,2,2141.389063,2807.390002,60,1,0,61,183.2892188,9.97953125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,2763,1,11,0.19279881,0.08069,0.07412243,0.156387061,2.93473196,16,5359.391528,1690.702399,93,0,0,93,78.571875,12.59859375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,6287,1,6,0.14679846,0.11739056,0.06580226,0.156387061,2.93473196,2,2105.325696,2838.474353,172,1,0,173,350.593125,50.34921875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,2776,9,5,0.12954368,0.111763164,0.06430376,0.156387061,2.93473196,10,5114.489014,1694.557178,170,1,0,171,324.4476563,11.24390625,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,23019,4,5,0.09755089,0.075851806,0.06664148,0.156387061,2.93473196,5,1047.785516,2288.104333,248,0,0,248,133.120625,11.6503125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,9975,4,3,0.10523578,0.09464761,0.07279525,0.156387061,2.93473196,1,4280.308643,1645.820697,69,0,0,69,70.66953125,17.0690625,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,4501,4,6,0.112547114,0.10344945,0.08941056,0.156387061,2.93473196,2,1850.172754,1728.163202,236,0,0,236,286.11,58.02578125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,5710,4,10,0.11717453,0.07173807,0.06991139,0.156387061,2.93473196,17,2342.852344,3341.794714,102,0,0,102,174.7998438,49.13,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,10006,3,6,0.092619576,0.08798233,0.07774023,0.156387061,2.93473196,3,4269.411377,933.0289795,55,0,0,55,214.7179688,10.7471875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,23038,4,3,0.093241826,0.08758829,0.079242624,0.156387061,2.93473196,8,1589.360962,1731.194855,290,0,0,290,283.8973438,45.56265625,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,35613,3,4,0.086233005,0.08125492,0.0803374,0.156387061,2.93473196,7,3705.222217,2728.760022,301,0,0,301,321.1060938,44.38859375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,17573,4,6,0.15160552,0.09111562,0.08841499,0.156387061,2.93473196,2,3209.38418,1950.162927,130,0,0,130,172.858125,25.87453125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,6328,1,6,0.16018423,0.10470064,0.08307379,0.156387061,2.93473196,2,2113.23468,2646.685632,237,1,0,238,467.2317188,47.18828125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,19468,1,4,0.15979631,0.08490615,0.0790243,0.156387061,2.93473196,11,4483.691479,3448.324036,125,0,0,125,182.07,45.2465625,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,3965,1,5,0.13366565,0.114395835,0.075004205,0.156387061,2.93473196,6,2257.792578,2011.259583,381,0,0,381,355.7409375,27.455,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,1,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,17589,1,6,0.19541347,0.0992078,0.06940143,0.156387061,2.93473196,2,2988.476733,1749.938745,145,1,0,146,307.4689063,55.22609375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,963,11,1,0.17866361,0.17165549,0.09822152,0.156387061,2.93473196,2,2082.589856,3521.648364,109,0,0,109,623.9239063,34.09296875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,971,9,1,0.16249289,0.15457515,0.059897684,0.156387061,2.93473196,23,4343.799658,1686.417847,260,0,0,260,167.9360938,52.96828125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,6374,17,4,0.14292574,0.070329666,0.06905774,0.156387061,2.93473196,21,2254.410632,2599.2172,142,0,0,142,164.5042188,26.86796875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,17594,9,1,0.20736468,0.08607784,0.08248201,0.156387061,2.93473196,28,3008.980701,1748.327771,90,0,0,90,144.0935938,34.27359375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,4564,6,3,0.08794552,0.08598555,0.08403794,0.156387061,2.93473196,1,1908.774194,2307.790674,168,0,0,168,225.42,17.7915625,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,990,1,6,0.16190135,0.093305774,0.08331205,0.156387061,2.93473196,1,4572.747656,1689.339307,201,0,0,201,265.7896875,44.975625,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,26733,1,12,0.18700911,0.12283447,0.075062834,0.156387061,2.93473196,14,5129.327075,2316.538452,258,0,0,258,826.6303125,44.8853125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,30430,4,1,0.09663885,0.089294225,0.07021852,0.156387061,2.93473196,20,5254.742749,3252.8755,125,0,0,125,127.0245313,20.90734375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,4576,12,9,0.1492296,0.1035477,0.099433094,0.156387061,2.93473196,16,2173.026245,2223.424854,375,0,1,376,137.5459375,55.76796875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,15698,1,6,0.13144907,0.09511844,0.09076074,0.156387061,2.93473196,14,4449.181396,2946.649304,297,0,0,297,467.09625,41.001875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,23101,4,3,0.10048615,0.10031324,0.082587734,0.156387061,2.93473196,3,878.6271118,2084.477661,162,1,0,163,276.3110938,45.02078125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,11858,4,6,0.079291515,0.07883157,0.06803154,0.156387061,2.93473196,2,4705.612036,2511.543726,231,0,0,231,220.2270313,37.389375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,15727,4,6,0.10990381,0.10563097,0.083919436,0.156387061,2.93473196,13,4520.929614,3035.475342,160,0,0,160,216.569375,50.4846875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,26757,6,1,0.111633785,0.097229965,0.09614203,0.156387061,2.93473196,12,5064.884375,2391.754944,224,0,0,224,430.3842188,49.80734375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,6405,1,6,0.18460178,0.09980061,0.07686814,0.156387061,2.93473196,22,1947.623303,3287.382678,201,1,0,202,351.7220313,40.279375,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,19540,3,6,0.10168402,0.09785768,0.0944554,0.156387061,2.93473196,27,4677.878296,3420.798022,132,1,0,133,281.6846875,45.15625,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,26774,1,6,0.13936922,0.10743785,0.08182828,0.156387061,2.93473196,2,5199.943481,2037.454773,203,0,0,203,709.4498438,43.530625,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,11880,9,1,0.16487125,0.09084261,0.083759576,0.156387061,2.93473196,2,4871.240015,2252.212585,119,0,0,119,223.0267188,50.25890625,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,8173,1,6,0.13731329,0.09981237,0.070801005,0.156387061,2.93473196,19,659.9450531,2147.408789,222,0,0,222,612.31875,42.6275,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,21321,4,1,0.16929562,0.07893126,0.07146389,0.156387061,2.93473196,9,2834.688782,3241.612585,159,0,0,159,297.128125,39.918125,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
Vwc2l,Adamtsl1,Gjc3,Sox10,Opalin,2,1082,1,6,0.17108539,0.095827214,0.0809518,0.156387061,2.93473196,10,4967.568921,1458.21225,368,1,0,370,264.4801563,62.676875,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Astrocytes,Neurons,Oligodendrocytes,0,Transformer Model : Stratified Sampling - Raw Data
